Node	Degree	R[0]	R[0] Rank	R[200]	Rank R[200]	Network_Id	Delta Rank((R[200]-R0))	Delta((R[200]-R0)/R0)
DYLT1_HUMAN	1.00	0.81	2276	0.51702	1809	1	-467.0	-0.20518453427065025
PRP6_HUMAN	1.00	0.81	2275	0.51702	1808	1	-467.0	-0.20527472527472526
MARH5_HUMAN	1.00	0.81	2288	0.51702	1817	1	-471.0	-0.20585664335664336
OPTN_HUMAN	3.00	2.43	483	1.55106	341	1	-142.0	-0.2939958592132505
COMD1_HUMAN	1.00	0.81	2287	0.51702	1816	1	-471.0	-0.20594665500655882
FOXA1_HUMAN	1.00	0.81	2286	0.51702	1815	1	-471.0	-0.20603674540682415
DNJB1_HUMAN	1.00	0.81	2285	0.51702	1814	1	-471.0	-0.20612691466083152
MIA40_HUMAN	2.00	1.62	849	1.03404	715	1	-134.0	-0.15783274440518258
SYK_HUMAN	1.00	0.81	2284	0.51702	1813	1	-471.0	-0.2062171628721541
LAMP2_HUMAN	1.00	0.81	2283	0.51702	1812	1	-471.0	-0.20630749014454666
TADBP_HUMAN	1.00	0.81	2086	0.51702	1802	1	-284.0	-0.1361457334611697
C1QBP_HUMAN	1.00	0.81	2085	0.51702	1801	1	-284.0	-0.13621103117505995
DC2L1_HUMAN	1.00	0.81	2088	0.51702	1804	1	-284.0	-0.1360153256704981
NBR1_HUMAN	1.00	0.81	2087	0.51702	1803	1	-284.0	-0.1360804983229516
PLEK_HUMAN	1.00	0.81	2090	0.51702	1806	1	-284.0	-0.13588516746411483
TITIN_HUMAN	1.00	0.81	2089	0.51702	1805	1	-284.0	-0.13595021541407373
VINC_HUMAN	1.00	0.81	2092	0.51702	1807	1	-285.0	-0.13623326959847037
TM40L_HUMAN	1.00	0.81	2091	0.51702	1521	4	-570.0	-0.27259684361549497
RAB1B_HUMAN	1.00	0.81	2081	0.51702	1520	4	-561.0	-0.2695819317635752
TNR1B_HUMAN	28.00	22.68	47	14.47660	46	1	-1.0	-0.02127659574468085
ADA17_HUMAN	2.00	1.62	838	1.03404	583	1	-255.0	-0.3042959427207637
PDK1L_HUMAN	1.00	0.81	2082	0.51702	1300	1	-782.0	-0.3756003842459174
TNFB_HUMAN	3.00	2.43	481	1.55106	339	1	-142.0	-0.29521829521829523
LYAM2_HUMAN	2.00	1.62	839	1.03404	541	1	-298.0	-0.35518474374255066
ADAM9_HUMAN	1.00	0.81	2084	0.51702	1302	1	-782.0	-0.3752399232245681
RNF31_HUMAN	1.00	0.81	2083	0.51702	1301	1	-782.0	-0.3754200672107537
MMP17_HUMAN	1.00	0.81	2073	0.51702	1292	1	-781.0	-0.376748673420164
HOIL1_HUMAN	1.00	0.81	2074	0.51702	1293	1	-781.0	-0.37656702025072325
PO2F1_HUMAN	1.00	0.81	2075	0.51702	1294	1	-781.0	-0.3763855421686747
PRTN3_HUMAN	1.00	0.81	2076	0.51702	1295	1	-781.0	-0.3762042389210019
CSF2_HUMAN	1.00	0.81	2077	0.51702	1296	1	-781.0	-0.3760231102551757
IL23A_HUMAN	1.00	0.81	2078	0.51702	1297	1	-781.0	-0.37584215591915304
TFIP8_HUMAN	1.00	0.81	2079	0.51702	1298	1	-781.0	-0.37566137566137564
IFNG_HUMAN	1.00	0.81	2080	0.51702	1299	1	-781.0	-0.37548076923076923
CCL2_HUMAN	2.00	1.62	835	1.03404	538	1	-297.0	-0.35568862275449104
LIPL_HUMAN	1.00	0.81	2068	0.51702	1287	1	-781.0	-0.3776595744680851
TF_HUMAN	2.00	1.62	836	1.03404	539	1	-297.0	-0.35526315789473684
CD83_HUMAN	1.00	0.81	2069	0.51702	1288	1	-781.0	-0.37747704204929916
MMP1_HUMAN	2.00	1.62	837	1.03404	540	1	-297.0	-0.3548387096774194
UROK_HUMAN	1.00	0.81	2070	0.51702	1289	1	-781.0	-0.37729468599033816
ANF_HUMAN	1.00	0.81	2071	0.51702	1290	1	-781.0	-0.37711250603573154
PRL_HUMAN	1.00	0.81	2072	0.51702	1291	1	-781.0	-0.3769305019305019
CD38_HUMAN	1.00	0.81	2115	0.51702	1325	1	-790.0	-0.3735224586288416
ITAM_HUMAN	1.00	0.81	2114	0.51702	1324	1	-790.0	-0.3736991485335856
PGS1_HUMAN	1.00	0.81	2113	0.51702	1323	1	-790.0	-0.3738760056791292
IRF1_HUMAN	1.00	0.81	2112	0.51702	1322	1	-790.0	-0.3740530303030303
CSF1_HUMAN	1.00	0.81	2118	0.51702	1328	1	-790.0	-0.37299338999055714
MYLK_HUMAN	1.00	0.81	2117	0.51702	1327	1	-790.0	-0.3731695795937648
PGS2_HUMAN	2.00	1.62	845	1.03404	545	1	-300.0	-0.35502958579881655
VEGFC_HUMAN	1.00	0.81	2116	0.51702	1326	1	-790.0	-0.3733459357277883
CH3L1_HUMAN	1.00	0.81	2107	0.51702	1317	1	-790.0	-0.3749406739439962
OTUL_HUMAN	1.00	0.81	2106	0.51702	1316	1	-790.0	-0.37511870845204176
SHRPN_HUMAN	2.00	1.62	844	1.03404	556	1	-288.0	-0.3412322274881517
CYLD_HUMAN	2.00	1.62	843	1.03404	555	1	-288.0	-0.3416370106761566
FOXP3_HUMAN	1.00	0.81	2111	0.51702	1321	1	-790.0	-0.37423022264329703
RETN_HUMAN	1.00	0.81	2110	0.51702	1320	1	-790.0	-0.3744075829383886
CD59_HUMAN	1.00	0.81	2109	0.51702	1319	1	-790.0	-0.3745851114272167
PIGR_HUMAN	1.00	0.81	2108	0.51702	1318	1	-790.0	-0.3747628083491461
DHI1_HUMAN	1.00	0.81	2101	0.51702	1311	1	-790.0	-0.376011423131842
AQP3_HUMAN	1.00	0.81	2102	0.51702	1312	1	-790.0	-0.3758325404376784
IRF6_HUMAN	1.00	0.81	2099	0.51702	1309	1	-790.0	-0.3763696998570748
ADIPO_HUMAN	1.00	0.81	2100	0.51702	1310	1	-790.0	-0.3761904761904762
CCR7_HUMAN	1.00	0.81	2105	0.51702	1315	1	-790.0	-0.3752969121140142
EPO_HUMAN	2.00	1.62	842	1.03404	544	1	-298.0	-0.35391923990498814
PAPP1_HUMAN	1.00	0.81	2103	0.51702	1313	1	-790.0	-0.3756538278649548
FANCG_HUMAN	1.00	0.81	2104	0.51702	1314	1	-790.0	-0.3754752851711027
LEP_HUMAN	2.00	1.62	840	1.03404	542	1	-298.0	-0.3547619047619048
TN13B_HUMAN	1.00	0.81	2095	0.51702	1305	1	-790.0	-0.37708830548926014
IL11_HUMAN	1.00	0.81	2093	0.51702	1303	1	-790.0	-0.3774486383182035
TIMP1_HUMAN	1.00	0.81	2094	0.51702	1304	1	-790.0	-0.3772683858643744
TRBM_HUMAN	1.00	0.81	2097	0.51702	1307	1	-790.0	-0.37672865999046257
OCLN_HUMAN	1.00	0.81	2098	0.51702	1308	1	-790.0	-0.3765490943755958
VGFR2_HUMAN	2.00	1.62	841	1.03404	543	1	-298.0	-0.35434007134363854
1C07_HUMAN	1.00	0.81	2096	0.51702	1306	1	-790.0	-0.37690839694656486
TNR3_HUMAN	1.00	0.81	2145	0.51702	1339	1	-806.0	-0.37575757575757573
MADCA_HUMAN	1.00	0.81	2144	0.51702	1338	1	-806.0	-0.37593283582089554
IRF7_HUMAN	1.00	0.81	2147	0.51702	1341	1	-806.0	-0.37540754541220306
IFNB_HUMAN	1.00	0.81	2146	0.51702	1340	1	-806.0	-0.37558247903075487
CSF3_HUMAN	1.00	0.81	2141	0.51702	1335	1	-806.0	-0.37645959831854275
ITB2_HUMAN	1.00	0.81	2140	0.51702	1334	1	-806.0	-0.3766355140186916
RENI_HUMAN	1.00	0.81	2143	0.51702	1337	1	-806.0	-0.37610825944937004
CXA1_HUMAN	1.00	0.81	2142	0.51702	1336	1	-806.0	-0.37628384687208216
CXL13_HUMAN	1.00	0.81	2137	0.51702	1331	1	-806.0	-0.37716424894712214
C5AR1_HUMAN	1.00	0.81	2136	0.51702	1330	1	-806.0	-0.37734082397003743
OLR1_HUMAN	1.00	0.81	2139	0.51702	1333	1	-806.0	-0.37681159420289856
IKKE_HUMAN	1.00	0.81	2138	0.51702	1332	1	-806.0	-0.37698783910196443
PPARG_HUMAN	3.00	2.43	482	1.55106	309	1	-173.0	-0.35892116182572614
TLR9_HUMAN	1.00	0.81	2133	0.51702	1329	1	-804.0	-0.3769338959212377
PI42B_HUMAN	1.00	0.81	2135	0.51702	1412	1	-723.0	-0.33864168618266977
PSMD2_HUMAN	1.00	0.81	2134	0.51702	1411	1	-723.0	-0.3388003748828491
MADD_HUMAN	1.00	0.81	2130	0.51702	1408	1	-722.0	-0.3389671361502347
ERAP1_HUMAN	1.00	0.81	2131	0.51702	1409	1	-722.0	-0.338808071328015
TRAP1_HUMAN	2.00	1.62	847	1.03404	618	1	-229.0	-0.27036599763872493
MYOC_HUMAN	1.00	0.81	2132	0.51702	1410	1	-722.0	-0.33864915572232646
CLIP3_HUMAN	1.00	0.81	2127	0.51702	1405	1	-722.0	-0.33944522802068644
FACD2_HUMAN	2.00	1.62	846	1.03404	617	1	-229.0	-0.2706855791962175
TRPC4_HUMAN	1.00	0.81	2128	0.51702	1406	1	-722.0	-0.3392857142857143
ASM_HUMAN	1.00	0.81	2129	0.51702	1407	1	-722.0	-0.3391263503992485
BIG2_HUMAN	1.00	0.81	2123	0.51702	1401	1	-722.0	-0.3400847856806406
TNFC_HUMAN	1.00	0.81	2124	0.51702	1402	1	-722.0	-0.339924670433145
UBP2_HUMAN	1.00	0.81	2125	0.51702	1403	1	-722.0	-0.33976470588235297
CNTRL_HUMAN	1.00	0.81	2126	0.51702	1404	1	-722.0	-0.3396048918156162
M4K5_HUMAN	1.00	0.81	2119	0.51702	1397	1	-722.0	-0.340726757904672
FAN_HUMAN	1.00	0.81	2120	0.51702	1398	1	-722.0	-0.34056603773584904
TP4AP_HUMAN	1.00	0.81	2121	0.51702	1399	1	-722.0	-0.3404054691183404
ERG_HUMAN	1.00	0.81	2122	0.51702	1400	1	-722.0	-0.3402450518378888
PSD2_HUMAN	1.00	0.81	2179	0.51702	1425	1	-754.0	-0.34603028912345113
XPOT_HUMAN	1.00	0.81	2178	0.51702	1424	1	-754.0	-0.34618916437098257
M4K3_HUMAN	1.00	0.81	2177	0.51702	1423	1	-754.0	-0.3463481855764814
NRK_HUMAN	1.00	0.81	2176	0.51702	1422	1	-754.0	-0.34650735294117646
NSMA2_HUMAN	1.00	0.81	2175	0.51702	1421	1	-754.0	-0.3466666666666667
KHDR1_HUMAN	1.00	0.81	2174	0.51702	1420	1	-754.0	-0.3468261269549218
TRPC5_HUMAN	1.00	0.81	2173	0.51702	1419	1	-754.0	-0.3469857340082835
TNF13_HUMAN	1.00	0.81	2172	0.51702	1418	1	-754.0	-0.34714548802946593
RIPK3_HUMAN	1.00	0.81	2171	0.51702	1417	1	-754.0	-0.3473053892215569
PRDX3_HUMAN	1.00	0.81	2170	0.51702	1416	1	-754.0	-0.3474654377880184
HRG_HUMAN	1.00	0.81	2169	0.51702	1415	1	-754.0	-0.34762563393268786
SHIP1_HUMAN	1.00	0.81	2168	0.51702	1414	1	-754.0	-0.3477859778597786
RL40_HUMAN	1.00	0.81	2167	0.51702	1413	1	-754.0	-0.34794646977388094
ASB3_HUMAN	1.00	0.81	2166	0.51702	1440	1	-726.0	-0.33518005540166207
TRI37_HUMAN	1.00	0.81	2165	0.51702	1439	1	-726.0	-0.33533487297921477
TYDP2_HUMAN	1.00	0.81	2164	0.51702	1438	1	-726.0	-0.33548983364140483
ZEP3_HUMAN	1.00	0.81	2162	0.51702	1436	1	-726.0	-0.33580018501387604
SMUF2_HUMAN	1.00	0.81	2163	0.51702	1437	1	-726.0	-0.3356449375866852
CD14_HUMAN	1.00	0.81	2160	0.51702	1434	1	-726.0	-0.33611111111111114
TRAIP_HUMAN	1.00	0.81	2161	0.51702	1435	1	-726.0	-0.33595557612216564
SAM50_HUMAN	1.00	0.81	2158	0.51702	1731	1	-427.0	-0.1978683966635774
MTX1_HUMAN	1.00	0.81	2159	0.51702	1732	1	-427.0	-0.19777674849467347
SC24C_HUMAN	1.00	0.81	2156	0.51702	1729	1	-427.0	-0.19805194805194806
TIM50_HUMAN	1.00	0.81	2157	0.51702	1730	1	-427.0	-0.1979601298099212
MTX2_HUMAN	1.00	0.81	2154	0.51702	1727	1	-427.0	-0.19823584029712163
TIM9_HUMAN	1.00	0.81	2155	0.51702	1728	1	-427.0	-0.19814385150812064
TOM5_HUMAN	1.00	0.81	2152	0.51702	1725	1	-427.0	-0.19842007434944237
TIM16_HUMAN	1.00	0.81	2153	0.51702	1726	1	-427.0	-0.19832791453785414
TOM70_HUMAN	1.00	0.81	2150	0.51702	1723	1	-427.0	-0.1986046511627907
TOM7_HUMAN	1.00	0.81	2151	0.51702	1724	1	-427.0	-0.198512319851232
TI17B_HUMAN	1.00	0.81	2148	0.51702	1721	1	-427.0	-0.19878957169459963
GRPE1_HUMAN	1.00	0.81	2149	0.51702	1722	1	-427.0	-0.1986970684039088
PINK1_HUMAN	1.00	0.81	2307	0.51702	1735	1	-572.0	-0.24794104898136107
TIM14_HUMAN	1.00	0.81	2308	0.51702	1736	1	-572.0	-0.24783362218370883
TIM21_HUMAN	1.00	0.81	2305	0.51702	1733	1	-572.0	-0.24815618221258134
ALR_HUMAN	1.00	0.81	2306	0.51702	1734	1	-572.0	-0.24804856895056374
GRPE2_HUMAN	1.00	0.81	2311	0.51702	1737	1	-574.0	-0.24837732583297273
TOM6_HUMAN	1.00	0.81	2312	0.51702	1738	1	-574.0	-0.24826989619377163
VGFR1_HUMAN	1.00	0.81	2309	0.51702	1342	1	-967.0	-0.418796015591165
CTGF_HUMAN	1.00	0.81	2310	0.51702	1343	1	-967.0	-0.4186147186147186
NRP1_HUMAN	1.00	0.81	2315	0.51702	1346	1	-969.0	-0.4185745140388769
EPAS1_HUMAN	1.00	0.81	2316	0.51702	1347	1	-969.0	-0.4183937823834197
LYVE1_HUMAN	1.00	0.81	2313	0.51702	1344	1	-969.0	-0.41893644617380027
NRP2_HUMAN	1.00	0.81	2314	0.51702	1345	1	-969.0	-0.4187554019014693
PLGF_HUMAN	1.00	0.81	2319	0.51702	1350	1	-969.0	-0.4178525226390686
ITAV_HUMAN	1.00	0.81	2320	0.51702	1351	1	-969.0	-0.41767241379310344
TENX_HUMAN	1.00	0.81	2317	0.51702	1348	1	-969.0	-0.4182132067328442
HGS_HUMAN	1.00	0.81	2318	0.51702	1349	1	-969.0	-0.4180327868852459
SHPS1_HUMAN	1.00	0.81	2324	0.51702	1355	1	-969.0	-0.41695352839931155
SPRC_HUMAN	1.00	0.81	2323	0.51702	1354	1	-969.0	-0.41713301764959104
INSR2_HUMAN	1.00	0.81	2322	0.51702	1353	1	-969.0	-0.417312661498708
HDAC7_HUMAN	1.00	0.81	2321	0.51702	1352	1	-969.0	-0.4174924601464886
SHC2_HUMAN	1.00	0.81	2328	0.51702	1359	1	-969.0	-0.4162371134020619
ATS1_HUMAN	1.00	0.81	2327	0.51702	1358	1	-969.0	-0.4164159862483885
DLL4_HUMAN	1.00	0.81	2326	0.51702	1357	1	-969.0	-0.4165950128976784
IBP7_HUMAN	1.00	0.81	2325	0.51702	1356	1	-969.0	-0.4167741935483871
VTNC_HUMAN	1.00	0.81	2332	0.51702	1363	1	-969.0	-0.4155231560891938
ETV4_HUMAN	1.00	0.81	2331	0.51702	1362	1	-969.0	-0.4157014157014157
PGFRA_HUMAN	1.00	0.81	2330	0.51702	1361	1	-969.0	-0.41587982832618026
BASI_HUMAN	1.00	0.81	2329	0.51702	1360	1	-969.0	-0.41605839416058393
BGH3_HUMAN	1.00	0.81	2336	0.51702	1367	1	-969.0	-0.4148116438356164
TMG4_HUMAN	1.00	0.81	2335	0.51702	1366	1	-969.0	-0.4149892933618844
VIP_HUMAN	1.00	0.81	2334	0.51702	1365	1	-969.0	-0.41516709511568123
SEM3F_HUMAN	1.00	0.81	2333	0.51702	1364	1	-969.0	-0.4153450492927561
ARNT_HUMAN	1.00	0.81	2337	0.51702	1368	1	-969.0	-0.4146341463414634
ENPP2_HUMAN	1.00	0.81	2338	0.51702	1369	1	-969.0	-0.4144568006843456
HBA_HUMAN	1.00	0.81	2339	0.51702	1370	1	-969.0	-0.4142796066695169
MAZ_HUMAN	1.00	0.81	2340	0.51702	1371	1	-969.0	-0.41410256410256413
MMP3_HUMAN	1.00	0.81	2341	0.51702	1372	1	-969.0	-0.41392567278940623
RUNX3_HUMAN	1.00	0.81	2342	0.51702	1373	1	-969.0	-0.41374893253629375
FGF7_HUMAN	1.00	0.81	2343	0.51702	1374	1	-969.0	-0.41357234314980795
CD2AP_HUMAN	1.00	0.81	2344	0.51702	1375	1	-969.0	-0.4133959044368601
YBOX3_HUMAN	1.00	0.81	2345	0.51702	1376	1	-969.0	-0.41321961620469083
ACE_HUMAN	1.00	0.81	2346	0.51702	1377	1	-969.0	-0.41304347826086957
DLX4_HUMAN	1.00	0.81	2347	0.51702	1378	1	-969.0	-0.41286749041329357
NPHN_HUMAN	1.00	0.81	2348	0.51702	1379	1	-969.0	-0.4126916524701874
ITA1_HUMAN	1.00	0.81	2349	0.51702	1380	1	-969.0	-0.4125159642401022
CRP_HUMAN	1.00	0.81	2350	0.51702	1381	1	-969.0	-0.4123404255319149
TENA_HUMAN	1.00	0.81	2351	0.51702	1382	1	-969.0	-0.41216503615482775
ITA9_HUMAN	1.00	0.81	2352	0.51702	1383	1	-969.0	-0.4119897959183674
PTN_HUMAN	1.00	0.81	2354	0.51702	1385	1	-969.0	-0.41163976210705183
ADML_HUMAN	1.00	0.81	2353	0.51702	1384	1	-969.0	-0.4118147046323842
LYAM3_HUMAN	1.00	0.81	2356	0.51702	1387	1	-969.0	-0.4112903225806452
TXK_HUMAN	1.00	0.81	2355	0.51702	1386	1	-969.0	-0.41146496815286626
VEGFB_HUMAN	1.00	0.81	2358	0.51702	1389	1	-969.0	-0.410941475826972
VGFR3_HUMAN	1.00	0.81	2357	0.51702	1388	1	-969.0	-0.41111582520152734
TYRO3_HUMAN	1.00	0.81	2359	0.51702	1390	1	-969.0	-0.410767274268758
