Node	Degree	R[0]	R[0] Rank	R[200]	Rank R[200]	Network_Id	Delta Rank((R[200]-R0))	Delta((R[200]-R0)/R0)
OPTN_HUMAN	3.00	2.43	483	0.00021	380	1	-103.0	0.21325051759834368
COMD1_HUMAN	1.00	0.81	2287	0.00012	1874	1	-413.0	0.18058592041976387
FOXA1_HUMAN	1.00	0.81	2286	0.00012	1873	1	-413.0	0.18066491688538933
DNJB1_HUMAN	1.00	0.81	2285	0.00012	1872	1	-413.0	0.18074398249452955
MIA40_HUMAN	2.00	1.62	849	0.00019	470	1	-379.0	0.4464075382803298
SYK_HUMAN	1.00	0.81	2284	0.00012	1871	1	-413.0	0.1808231173380035
LAMP2_HUMAN	1.00	0.81	2283	0.00012	1870	1	-413.0	0.1809023215067893
TADBP_HUMAN	1.00	0.81	2086	0.00012	1860	1	-226.0	0.10834132310642378
C1QBP_HUMAN	1.00	0.81	2085	0.00012	1859	1	-226.0	0.10839328537170263
DC2L1_HUMAN	1.00	0.81	2088	0.00012	1862	1	-226.0	0.1082375478927203
NBR1_HUMAN	1.00	0.81	2087	0.00012	1861	1	-226.0	0.10828941063727839
PLEK_HUMAN	1.00	0.81	2090	0.00012	1864	1	-226.0	0.10813397129186603
TITIN_HUMAN	1.00	0.81	2089	0.00012	1863	1	-226.0	0.10818573480134036
VINC_HUMAN	1.00	0.81	2092	0.00012	1865	1	-227.0	0.10850860420650095
TM40L_HUMAN	1.00	0.81	2091	0.00027	202	4	-1889.0	0.9033955045432808
RAB1B_HUMAN	1.00	0.81	2081	0.00027	201	4	-1880.0	0.9034118212397886
TNR1B_HUMAN	28.00	22.68	47	0.00165	41	1	-6.0	0.1276595744680851
ADA17_HUMAN	2.00	1.62	838	0.00016	718	1	-120.0	0.1431980906921241
PDK1L_HUMAN	1.00	0.81	2082	0.00011	1938	1	-144.0	0.069164265129683
TNFB_HUMAN	3.00	2.43	481	0.00020	402	1	-79.0	0.16424116424116425
LYAM2_HUMAN	2.00	1.62	839	0.00016	691	1	-148.0	0.1764004767580453
ADAM9_HUMAN	1.00	0.81	2084	0.00011	1940	1	-144.0	0.0690978886756238
RNF31_HUMAN	1.00	0.81	2083	0.00011	1939	1	-144.0	0.06913106096975516
MMP17_HUMAN	1.00	0.81	2073	0.00011	1930	1	-143.0	0.06898215147129763
HOIL1_HUMAN	1.00	0.81	2074	0.00011	1931	1	-143.0	0.06894889103182257
PO2F1_HUMAN	1.00	0.81	2075	0.00011	1932	1	-143.0	0.06891566265060241
PRTN3_HUMAN	1.00	0.81	2076	0.00011	1933	1	-143.0	0.06888246628131021
CSF2_HUMAN	1.00	0.81	2077	0.00011	1934	1	-143.0	0.06884930187770823
IL23A_HUMAN	1.00	0.81	2078	0.00011	1935	1	-143.0	0.06881616939364774
TFIP8_HUMAN	1.00	0.81	2079	0.00011	1936	1	-143.0	0.06878306878306878
IFNG_HUMAN	1.00	0.81	2080	0.00011	1937	1	-143.0	0.06875
CCL2_HUMAN	2.00	1.62	835	0.00016	688	1	-147.0	0.17604790419161676
LIPL_HUMAN	1.00	0.81	2068	0.00011	1925	1	-143.0	0.06914893617021277
TF_HUMAN	2.00	1.62	836	0.00016	689	1	-147.0	0.17583732057416268
CD83_HUMAN	1.00	0.81	2069	0.00011	1926	1	-143.0	0.06911551474142098
MMP1_HUMAN	2.00	1.62	837	0.00016	690	1	-147.0	0.17562724014336917
UROK_HUMAN	1.00	0.81	2070	0.00011	1927	1	-143.0	0.06908212560386473
ANF_HUMAN	1.00	0.81	2071	0.00011	1928	1	-143.0	0.06904876871076775
PRL_HUMAN	1.00	0.81	2072	0.00011	1929	1	-143.0	0.06901544401544402
CD38_HUMAN	1.00	0.81	2115	0.00011	1963	1	-152.0	0.07186761229314421
ITAM_HUMAN	1.00	0.81	2114	0.00011	1962	1	-152.0	0.07190160832544938
PGS1_HUMAN	1.00	0.81	2113	0.00011	1961	1	-152.0	0.07193563653573119
IRF1_HUMAN	1.00	0.81	2112	0.00011	1960	1	-152.0	0.07196969696969698
CSF1_HUMAN	1.00	0.81	2118	0.00011	1966	1	-152.0	0.07176581680830972
MYLK_HUMAN	1.00	0.81	2117	0.00011	1965	1	-152.0	0.07179971658006613
PGS2_HUMAN	2.00	1.62	845	0.00016	695	1	-150.0	0.17751479289940827
VEGFC_HUMAN	1.00	0.81	2116	0.00011	1964	1	-152.0	0.07183364839319471
CH3L1_HUMAN	1.00	0.81	2107	0.00011	1955	1	-152.0	0.07214048410061699
OTUL_HUMAN	1.00	0.81	2106	0.00011	1954	1	-152.0	0.0721747388414055
SHRPN_HUMAN	2.00	1.62	844	0.00016	729	1	-115.0	0.1362559241706161
CYLD_HUMAN	2.00	1.62	843	0.00016	728	1	-115.0	0.13641755634638197
FOXP3_HUMAN	1.00	0.81	2111	0.00011	1959	1	-152.0	0.0720037896731407
RETN_HUMAN	1.00	0.81	2110	0.00011	1958	1	-152.0	0.07203791469194312
CD59_HUMAN	1.00	0.81	2109	0.00011	1957	1	-152.0	0.07207207207207207
PIGR_HUMAN	1.00	0.81	2108	0.00011	1956	1	-152.0	0.07210626185958255
DHI1_HUMAN	1.00	0.81	2101	0.00011	1949	1	-152.0	0.07234650166587339
AQP3_HUMAN	1.00	0.81	2102	0.00011	1950	1	-152.0	0.07231208372978117
IRF6_HUMAN	1.00	0.81	2099	0.00011	1947	1	-152.0	0.07241543592186755
ADIPO_HUMAN	1.00	0.81	2100	0.00011	1948	1	-152.0	0.07238095238095238
CCR7_HUMAN	1.00	0.81	2105	0.00011	1953	1	-152.0	0.07220902612826603
EPO_HUMAN	2.00	1.62	842	0.00016	694	1	-148.0	0.17577197149643706
PAPP1_HUMAN	1.00	0.81	2103	0.00011	1951	1	-152.0	0.07227769852591535
FANCG_HUMAN	1.00	0.81	2104	0.00011	1952	1	-152.0	0.07224334600760456
LEP_HUMAN	2.00	1.62	840	0.00016	692	1	-148.0	0.1761904761904762
TN13B_HUMAN	1.00	0.81	2095	0.00011	1943	1	-152.0	0.07255369928400955
IL11_HUMAN	1.00	0.81	2093	0.00011	1941	1	-152.0	0.07262302914476827
TIMP1_HUMAN	1.00	0.81	2094	0.00011	1942	1	-152.0	0.0725883476599809
TRBM_HUMAN	1.00	0.81	2097	0.00011	1945	1	-152.0	0.07248450166905103
OCLN_HUMAN	1.00	0.81	2098	0.00011	1946	1	-152.0	0.07244995233555768
VGFR2_HUMAN	2.00	1.62	841	0.00016	693	1	-148.0	0.1759809750297265
1C07_HUMAN	1.00	0.81	2096	0.00011	1944	1	-152.0	0.07251908396946564
TNR3_HUMAN	1.00	0.81	2145	0.00011	1977	1	-168.0	0.07832167832167833
MADCA_HUMAN	1.00	0.81	2144	0.00011	1976	1	-168.0	0.07835820895522388
IRF7_HUMAN	1.00	0.81	2147	0.00011	1979	1	-168.0	0.07824871914299023
IFNB_HUMAN	1.00	0.81	2146	0.00011	1978	1	-168.0	0.0782851817334576
CSF3_HUMAN	1.00	0.81	2141	0.00011	1973	1	-168.0	0.07846800560485755
ITB2_HUMAN	1.00	0.81	2140	0.00011	1972	1	-168.0	0.07850467289719626
RENI_HUMAN	1.00	0.81	2143	0.00011	1975	1	-168.0	0.07839477368175456
CXA1_HUMAN	1.00	0.81	2142	0.00011	1974	1	-168.0	0.0784313725490196
CXL13_HUMAN	1.00	0.81	2137	0.00011	1969	1	-168.0	0.07861488067384183
C5AR1_HUMAN	1.00	0.81	2136	0.00011	1968	1	-168.0	0.07865168539325842
OLR1_HUMAN	1.00	0.81	2139	0.00011	1971	1	-168.0	0.0785413744740533
IKKE_HUMAN	1.00	0.81	2138	0.00011	1970	1	-168.0	0.07857811038353602
PPARG_HUMAN	3.00	2.43	482	0.00021	391	1	-91.0	0.1887966804979253
TLR9_HUMAN	1.00	0.81	2133	0.00011	1967	1	-166.0	0.07782466010314111
PI42B_HUMAN	1.00	0.81	2135	0.00011	2176	1	41.0	0.01920374707259953
PSMD2_HUMAN	1.00	0.81	2134	0.00011	2175	1	41.0	0.019212746016869727
MADD_HUMAN	1.00	0.81	2130	0.00011	2172	1	42.0	0.01971830985915493
ERAP1_HUMAN	1.00	0.81	2131	0.00011	2173	1	42.0	0.019709056780854058
TRAP1_HUMAN	2.00	1.62	847	0.00015	742	1	-105.0	0.12396694214876033
MYOC_HUMAN	1.00	0.81	2132	0.00011	2174	1	42.0	0.019699812382739212
CLIP3_HUMAN	1.00	0.81	2127	0.00011	2169	1	42.0	0.019746121297602257
FACD2_HUMAN	2.00	1.62	846	0.00015	741	1	-105.0	0.12411347517730496
TRPC4_HUMAN	1.00	0.81	2128	0.00011	2170	1	42.0	0.019736842105263157
ASM_HUMAN	1.00	0.81	2129	0.00011	2171	1	42.0	0.01972757162987318
BIG2_HUMAN	1.00	0.81	2123	0.00011	2165	1	42.0	0.019783325482807347
TNFC_HUMAN	1.00	0.81	2124	0.00011	2166	1	42.0	0.01977401129943503
UBP2_HUMAN	1.00	0.81	2125	0.00011	2167	1	42.0	0.01976470588235294
CNTRL_HUMAN	1.00	0.81	2126	0.00011	2168	1	42.0	0.01975540921919097
M4K5_HUMAN	1.00	0.81	2119	0.00011	2161	1	42.0	0.019820670127418595
FAN_HUMAN	1.00	0.81	2120	0.00011	2162	1	42.0	0.01981132075471698
TP4AP_HUMAN	1.00	0.81	2121	0.00011	2163	1	42.0	0.019801980198019802
ERG_HUMAN	1.00	0.81	2122	0.00011	2164	1	42.0	0.019792648444863337
PSD2_HUMAN	1.00	0.81	2179	0.00011	2189	1	10.0	0.004589261128958238
XPOT_HUMAN	1.00	0.81	2178	0.00011	2188	1	10.0	0.004591368227731864
M4K3_HUMAN	1.00	0.81	2177	0.00011	2187	1	10.0	0.004593477262287551
NRK_HUMAN	1.00	0.81	2176	0.00011	2186	1	10.0	0.004595588235294118
NSMA2_HUMAN	1.00	0.81	2175	0.00011	2185	1	10.0	0.004597701149425287
KHDR1_HUMAN	1.00	0.81	2174	0.00011	2184	1	10.0	0.004599816007359705
TRPC5_HUMAN	1.00	0.81	2173	0.00011	2183	1	10.0	0.004601932811780948
TNF13_HUMAN	1.00	0.81	2172	0.00011	2182	1	10.0	0.004604051565377533
RIPK3_HUMAN	1.00	0.81	2171	0.00011	2181	1	10.0	0.004606172270842929
PRDX3_HUMAN	1.00	0.81	2170	0.00011	2180	1	10.0	0.004608294930875576
HRG_HUMAN	1.00	0.81	2169	0.00011	2179	1	10.0	0.004610419548178884
SHIP1_HUMAN	1.00	0.81	2168	0.00011	2178	1	10.0	0.004612546125461255
RL40_HUMAN	1.00	0.81	2167	0.00011	2177	1	10.0	0.0046146746654360865
ASB3_HUMAN	1.00	0.81	2166	0.00011	2140	1	-26.0	0.012003693444136657
TRI37_HUMAN	1.00	0.81	2165	0.00011	2139	1	-26.0	0.012009237875288684
TYDP2_HUMAN	1.00	0.81	2164	0.00011	2138	1	-26.0	0.012014787430683918
ZEP3_HUMAN	1.00	0.81	2162	0.00011	2136	1	-26.0	0.012025901942645698
SMUF2_HUMAN	1.00	0.81	2163	0.00011	2137	1	-26.0	0.012020342117429497
CD14_HUMAN	1.00	0.81	2160	0.00011	2134	1	-26.0	0.012037037037037037
TRAIP_HUMAN	1.00	0.81	2161	0.00011	2135	1	-26.0	0.012031466913465988
SAM50_HUMAN	1.00	0.81	2158	0.00013	1007	1	-1151.0	0.5333642261353104
MTX1_HUMAN	1.00	0.81	2159	0.00013	1008	1	-1151.0	0.5331171838814266
SC24C_HUMAN	1.00	0.81	2156	0.00013	1005	1	-1151.0	0.5338589981447124
TIM50_HUMAN	1.00	0.81	2157	0.00013	1006	1	-1151.0	0.5336114974501622
MTX2_HUMAN	1.00	0.81	2154	0.00013	1003	1	-1151.0	0.5343546889507892
TIM9_HUMAN	1.00	0.81	2155	0.00013	1004	1	-1151.0	0.5341067285382831
TOM5_HUMAN	1.00	0.81	2152	0.00013	1001	1	-1151.0	0.5348513011152416
TIM16_HUMAN	1.00	0.81	2153	0.00013	1002	1	-1151.0	0.5346028797027403
TOM70_HUMAN	1.00	0.81	2150	0.00013	999	1	-1151.0	0.5353488372093024
TOM7_HUMAN	1.00	0.81	2151	0.00013	1000	1	-1151.0	0.5350999535099954
TI17B_HUMAN	1.00	0.81	2148	0.00013	997	1	-1151.0	0.5358472998137802
GRPE1_HUMAN	1.00	0.81	2149	0.00013	998	1	-1151.0	0.5355979525360632
PINK1_HUMAN	1.00	0.81	2307	0.00013	1011	1	-1296.0	0.5617685305591678
TIM14_HUMAN	1.00	0.81	2308	0.00013	1012	1	-1296.0	0.561525129982669
TIM21_HUMAN	1.00	0.81	2305	0.00013	1009	1	-1296.0	0.5622559652928416
ALR_HUMAN	1.00	0.81	2306	0.00013	1010	1	-1296.0	0.562012142237641
GRPE2_HUMAN	1.00	0.81	2311	0.00013	1013	1	-1298.0	0.5616616183470359
TOM6_HUMAN	1.00	0.81	2312	0.00013	1014	1	-1298.0	0.5614186851211073
VGFR1_HUMAN	1.00	0.81	2309	0.00011	1876	1	-433.0	0.18752706799480295
CTGF_HUMAN	1.00	0.81	2310	0.00011	1877	1	-433.0	0.18744588744588744
NRP1_HUMAN	1.00	0.81	2315	0.00011	1880	1	-435.0	0.1879049676025918
EPAS1_HUMAN	1.00	0.81	2316	0.00011	1881	1	-435.0	0.1878238341968912
LYVE1_HUMAN	1.00	0.81	2313	0.00011	1878	1	-435.0	0.1880674448767834
NRP2_HUMAN	1.00	0.81	2314	0.00011	1879	1	-435.0	0.18798617113223856
PLGF_HUMAN	1.00	0.81	2319	0.00011	1884	1	-435.0	0.18758085381630013
ITAV_HUMAN	1.00	0.81	2320	0.00011	1885	1	-435.0	0.1875
TENX_HUMAN	1.00	0.81	2317	0.00011	1882	1	-435.0	0.18774277082434182
HGS_HUMAN	1.00	0.81	2318	0.00011	1883	1	-435.0	0.18766177739430542
SHPS1_HUMAN	1.00	0.81	2324	0.00011	1889	1	-435.0	0.18717728055077454
SPRC_HUMAN	1.00	0.81	2323	0.00011	1888	1	-435.0	0.18725785622040464
INSR2_HUMAN	1.00	0.81	2322	0.00011	1887	1	-435.0	0.18733850129198967
HDAC7_HUMAN	1.00	0.81	2321	0.00011	1886	1	-435.0	0.1874192158552348
SHC2_HUMAN	1.00	0.81	2328	0.00011	1893	1	-435.0	0.18685567010309279
ATS1_HUMAN	1.00	0.81	2327	0.00011	1892	1	-435.0	0.18693596905887408
DLL4_HUMAN	1.00	0.81	2326	0.00011	1891	1	-435.0	0.18701633705932932
IBP7_HUMAN	1.00	0.81	2325	0.00011	1890	1	-435.0	0.1870967741935484
VTNC_HUMAN	1.00	0.81	2332	0.00011	1897	1	-435.0	0.1865351629502573
ETV4_HUMAN	1.00	0.81	2331	0.00011	1896	1	-435.0	0.1866151866151866
PGFRA_HUMAN	1.00	0.81	2330	0.00011	1895	1	-435.0	0.18669527896995708
BASI_HUMAN	1.00	0.81	2329	0.00011	1894	1	-435.0	0.18677544010304853
BGH3_HUMAN	1.00	0.81	2336	0.00011	1901	1	-435.0	0.18621575342465754
TMG4_HUMAN	1.00	0.81	2335	0.00011	1900	1	-435.0	0.18629550321199143
VIP_HUMAN	1.00	0.81	2334	0.00011	1899	1	-435.0	0.18637532133676094
SEM3F_HUMAN	1.00	0.81	2333	0.00011	1898	1	-435.0	0.18645520788684097
ARNT_HUMAN	1.00	0.81	2337	0.00011	1902	1	-435.0	0.18613607188703465
ENPP2_HUMAN	1.00	0.81	2338	0.00011	1903	1	-435.0	0.18605645851154834
HBA_HUMAN	1.00	0.81	2339	0.00011	1904	1	-435.0	0.18597691321077384
MAZ_HUMAN	1.00	0.81	2340	0.00011	1905	1	-435.0	0.1858974358974359
MMP3_HUMAN	1.00	0.81	2341	0.00011	1906	1	-435.0	0.18581802648440837
RUNX3_HUMAN	1.00	0.81	2342	0.00011	1907	1	-435.0	0.18573868488471393
FGF7_HUMAN	1.00	0.81	2343	0.00011	1908	1	-435.0	0.1856594110115237
CD2AP_HUMAN	1.00	0.81	2344	0.00011	1909	1	-435.0	0.185580204778157
YBOX3_HUMAN	1.00	0.81	2345	0.00011	1910	1	-435.0	0.18550106609808104
ACE_HUMAN	1.00	0.81	2346	0.00011	1911	1	-435.0	0.18542199488491048
DLX4_HUMAN	1.00	0.81	2347	0.00011	1912	1	-435.0	0.18534299105240734
NPHN_HUMAN	1.00	0.81	2348	0.00011	1913	1	-435.0	0.18526405451448041
ITA1_HUMAN	1.00	0.81	2349	0.00011	1914	1	-435.0	0.18518518518518517
CRP_HUMAN	1.00	0.81	2350	0.00011	1915	1	-435.0	0.1851063829787234
TENA_HUMAN	1.00	0.81	2351	0.00011	1916	1	-435.0	0.18502764780944278
ITA9_HUMAN	1.00	0.81	2352	0.00011	1917	1	-435.0	0.18494897959183673
PTN_HUMAN	1.00	0.81	2354	0.00011	1919	1	-435.0	0.18479184367034834
ADML_HUMAN	1.00	0.81	2353	0.00011	1918	1	-435.0	0.18487037824054398
LYAM3_HUMAN	1.00	0.81	2356	0.00011	1921	1	-435.0	0.18463497453310695
TXK_HUMAN	1.00	0.81	2355	0.00011	1920	1	-435.0	0.18471337579617833
VEGFB_HUMAN	1.00	0.81	2358	0.00011	1923	1	-435.0	0.18447837150127228
VGFR3_HUMAN	1.00	0.81	2357	0.00011	1922	1	-435.0	0.18455663979635129
TYRO3_HUMAN	1.00	0.81	2359	0.00011	1924	1	-435.0	0.18440016956337432
